Autor,Comentarios,Data_traducao,Group,Section,Subgroup,Versao_Uniclass,_id,code_item,code_tabela,descricao_SECClasS,idItem,nivel_item,object_item,title_item,titulo_SECClasS
,,,90,77,50,1.12,60d41ae8ddc3ec53204c8359,Co_90_50_77,Complexos,,384,3,,Secure storage complexes,Complexos de Armazenagem seguros
,,,90,78,50,1.12,60d41ae8ddc3ec53204c835a,Co_90_50_78,Complexos,,385,3,,Self-storage complexes,Complexos de Armazenagem temporário
,,,90,80,50,1.12,60d41ae8ddc3ec53204c835b,Co_90_50_80,Complexos,,386,3,,Solid fuel storage complexes,Complexos de Armazenagem de combustível sólido
,,,90,94,50,1.12,60d41ae8ddc3ec53204c835c,Co_90_50_94,Complexos,,387,3,,Warehouses,Armazéns
,,,90,,90,1.12,60d41ae8ddc3ec53204c835d,Co_90_90,Complexos,,388,2,,Plant and control complexes,Complexos de monitorização e controlo de sistemas
,,,90,50,90,1.12,60d41ae8ddc3ec53204c835e,Co_90_90_50,Complexos,,389,3,,Multiple services plant and equipment complexes,Complexos de fabricação e instalação de vários serviços
,,,20,,,1.19,60d41ae8ddc3ec53204c835f,En_20,Entidades,,1,1,,"Administrative, commercial and protective service entities","Entidades de serviços administrativos, comerciais e de proteção"
,,,20,,10,1.19,60d41ae8ddc3ec53204c8360,En_20_10,Entidades,,2,2,,Legislative entities,Entidades legislativas
,,,20,45,10,1.19,60d41ae8ddc3ec53204c8361,En_20_10_45,Entidades,,3,3,,Governmental buildings,Edifícios governamentais
,,,20,,15,1.19,60d41ae8ddc3ec53204c8362,En_20_15,Entidades,,4,2,,Administrative office entities,Entidades administrativas
,,,20,10,15,1.19,60d41ae8ddc3ec53204c8363,En_20_15_10,Entidades,,5,3,,Multiple occupation office buildings,Edifícios de escritórios com várias ocupações
,,,20,70,15,1.19,60d41ae8ddc3ec53204c8364,En_20_15_70,Entidades,,6,3,,Single occupation office buildings,Edifícios de escritórios de ocupação única
,,,20,,20,1.19,60d41ae8ddc3ec53204c8365,En_20_20,Entidades,,7,2,,Secular representative entities,Entidades representativas seculares
,,,20,10,20,1.19,60d41ae8ddc3ec53204c8366,En_20_20_10,Entidades,,8,3,,Buildings for representatives of nation states abroad,Edifícios representativos da nação no estrangeiro
,,,20,40,20,1.19,60d41ae8ddc3ec53204c8367,En_20_20_40,Entidades,,9,3,,Local government buildings,Edifícios do governo local
,,,20,50,20,1.19,60d41ae8ddc3ec53204c8368,En_20_20_50,Entidades,,10,3,,National government buildings,Edifícios do governo nacional
,,,20,70,20,1.19,60d41ae8ddc3ec53204c8369,En_20_20_70,Entidades,,11,3,,Regional government buildings,Edifícios do governo regional
,,,20,,45,1.19,60d41ae8ddc3ec53204c836a,En_20_45,Entidades,,12,2,,Motor vehicle maintenance and fuelling entities,Entidades de manutenção e abastecimento de veículos motorizados
,,,20,50,45,1.19,60d41ae8ddc3ec53204c836b,En_20_45_50,Entidades,,13,3,,Motor vehicle fuelling and charging entities,Entidades de abastecimento e carregamento de veículos motorizados
,,,20,54,45,1.19,60d41ae8ddc3ec53204c836c,En_20_45_54,Entidades,,14,3,,Motor vehicle servicing and repair entities,Entidades de manutenção e reparo de veículos motorizados
,,,20,,50,1.19,60d41ae8ddc3ec53204c836d,En_20_50,Entidades,,15,2,,Commercial entities,Entidades comerciais
,,,20,5,50,1.19,60d41ae8ddc3ec53204c836e,En_20_50_05,Entidades,,16,3,,Auction buildings,Edifícios de leiloeiras
,,,20,22,50,1.19,60d41ae8ddc3ec53204c836f,En_20_50_22,Entidades,,17,3,,Department stores,Loja de departamento
,,,20,29,50,1.19,60d41ae8ddc3ec53204c8370,En_20_50_29,Entidades,,18,3,,Financial and professional services buildings,Edifícios de serviços financeiros e profissionais
,,,20,50,50,1.19,60d41ae8ddc3ec53204c8371,En_20_50_50,Entidades,,19,3,,Markets,Mercados
,,,20,53,50,1.19,60d41ae8ddc3ec53204c8372,En_20_50_53,Entidades,,20,3,,Mixed use buildings,Edifícios de uso misto
,,,20,55,50,1.19,60d41ae8ddc3ec53204c8373,En_20_50_55,Entidades,,21,3,,Motor vehicle sales entities,Entidades de vendas de veículos motorizados
,,,20,80,50,1.19,60d41ae8ddc3ec53204c8374,En_20_50_80,Entidades,,22,3,,Shop units,Lojas
,,,20,85,50,1.19,60d41ae8ddc3ec53204c8375,En_20_50_85,Entidades,,23,3,,Supermarkets,Supermercados
,,,20,97,50,1.19,60d41ae8ddc3ec53204c8376,En_20_50_97,Entidades,,24,3,,Wholesale buildings,Edifícios de venda por atacado
,,,20,,55,1.19,60d41ae8ddc3ec53204c8377,En_20_55,Entidades,,25,2,,Postal communications entities,Entidades de comunicação postal
,,,20,65,55,1.19,60d41ae8ddc3ec53204c8378,En_20_55_65,Entidades,,26,3,,Post office buildings,Edifícios de correios
,,,20,80,55,1.19,60d41ae8ddc3ec53204c8379,En_20_55_80,Entidades,,27,3,,Sorting office buildings,Edifícios de triagem do correio
,,,20,,60,1.19,60d41ae8ddc3ec53204c837a,En_20_60,Entidades,,28,2,,Military entities,Entidades militares
,,,20,2,60,1.19,60d41ae8ddc3ec53204c837b,En_20_60_02,Entidades,,29,3,,Air force buildings,Edifícios da Força Aérea
,,,20,10,60,1.19,60d41ae8ddc3ec53204c837c,En_20_60_10,Entidades,,30,3,,Army buildings,Edifícios do Exército / Edifícos Militares do Exército
,,,20,56,60,1.19,60d41ae8ddc3ec53204c837d,En_20_60_56,Entidades,,31,3,,Navy buildings,Edifícios da Marinha / Edifícos Militares da Marinha
,,,20,,65,1.19,60d41ae8ddc3ec53204c837e,En_20_65,Entidades,,32,2,,Law enforcement operational entities,Entidades das forças de segurança pública
,,,20,9,65,1.19,60d41ae8ddc3ec53204c837f,En_20_65_09,Entidades,,33,3,,Police buildings,Edifícios da polícia
,,,20,,70,1.19,60d41ae8ddc3ec53204c8380,En_20_70,Entidades,,34,2,,Judicial entities,Entidades judiciais
,,,20,40,70,1.19,60d41ae8ddc3ec53204c8381,En_20_70_40,Entidades,,35,3,,Law court buildings,Tribunais
,,,20,,75,1.19,60d41ae8ddc3ec53204c8382,En_20_75,Entidades,,36,2,,Detention entities,Entidades de detenção
,,,20,10,75,1.19,60d41ae8ddc3ec53204c8383,En_20_75_10,Entidades,,37,3,,Detention buildings,Estabelecimento prisional
,,,20,,80,1.19,60d41ae8ddc3ec53204c8384,En_20_80,Entidades,,38,2,,Weapons training ranges,Carreiras de tiro
,,,20,29,80,1.19,60d41ae8ddc3ec53204c8385,En_20_80_29,Entidades,,39,3,,Firing range buildings,Carreiras de tiro interiores
,,,20,30,80,1.19,60d41ae8ddc3ec53204c8386,En_20_80_30,Entidades,,40,3,,Exterior firing ranges,Carreiras de tiro exterior
,,,20,,85,1.19,60d41ae8ddc3ec53204c8387,En_20_85,Entidades,,41,2,,Security entities,Entidades de segurança
,,,20,15,85,1.19,60d41ae8ddc3ec53204c8388,En_20_85_15,Entidades,,42,3,,Security control buildings,Edifícios de controlo de segurança
,,,20,30,85,1.19,60d41ae8ddc3ec53204c8389,En_20_85_30,Entidades,,43,3,,Security fences,Cercas de segurança
,,,20,,90,1.19,60d41ae8ddc3ec53204c838a,En_20_90,Entidades,,44,2,,Incident support entities,Entidades de suporte à emergência
,,,20,10,90,1.19,60d41ae8ddc3ec53204c838b,En_20_90_10,Entidades,,45,3,,Fire and rescue training buildings,Edifícios de treino de combate a incêndio e salvamento
,,,20,15,90,1.19,60d41ae8ddc3ec53204c838c,En_20_90_15,Entidades,,46,3,,Fire station buildings,Quarteis de bombeiros
,,,25,,,1.19,60d41ae8ddc3ec53204c838d,En_25,Entidades,,47,1,,"Cultural, educational, scientific and information entities","Entidades culturais, educacionais, científicas e de informação"
,,,25,,5,1.19,60d41ae8ddc3ec53204c838e,En_25_05,Entidades,,48,2,,Commemoration entities,Entidades comemorativas
,,,25,35,5,1.19,60d41ae8ddc3ec53204c838f,En_25_05_35,Entidades,,49,3,,Gardens of remembrance,Jardins memoriais
,,,25,50,5,1.19,60d41ae8ddc3ec53204c8390,En_25_05_50,Entidades,,50,3,,Memorials,Memoriais
,,,25,55,5,1.19,60d41ae8ddc3ec53204c8391,En_25_05_55,Entidades,,51,3,,Monuments,Monumentos
,,,25,,10,1.19,60d41ae8ddc3ec53204c8392,En_25_10,Entidades,,52,2,,Educational entities,Entidades educacionais
,,,25,10,10,1.19,60d41ae8ddc3ec53204c8393,En_25_10_10,Entidades,,53,3,,Preschool educational buildings,Edifícios de ensino pré-escolar
,,,25,20,10,1.19,60d41ae8ddc3ec53204c8394,En_25_10_20,Entidades,,54,3,,Infant educational buildings,Edifícios de ensino infantil
,,,25,30,10,1.19,60d41ae8ddc3ec53204c8395,En_25_10_30,Entidades,,55,3,,Primary educational buildings,Edifícios de ensino primário
,,,25,40,10,1.19,60d41ae8ddc3ec53204c8396,En_25_10_40,Entidades,,56,3,,Secondary educational buildings,Edifícios de ensino secundário
,,,25,50,10,1.19,60d41ae8ddc3ec53204c8397,En_25_10_50,Entidades,,57,3,,Pre-tertiary educational buildings,Edifícios de ensino pré-terciário
,,,25,60,10,1.19,60d41ae8ddc3ec53204c8398,En_25_10_60,Entidades,,58,3,,Tertiary educational buildings,Edifícios de ensino superior
,,,25,70,10,1.19,60d41ae8ddc3ec53204c8399,En_25_10_70,Entidades,,59,3,,Adult educational buildings,Edifícios educacionais para adultos
,,,25,,30,1.19,60d41ae8ddc3ec53204c839a,En_25_30,Entidades,,60,2,,Scientific and laboratory entities,Entidades científicas e laboratoriais
,,,25,40,30,1.19,60d41ae8ddc3ec53204c839b,En_25_30_40,Entidades,,61,3,,Laboratory buildings,Edifícios de laboratórios
,,,25,50,30,1.19,60d41ae8ddc3ec53204c839c,En_25_30_50,Entidades,,62,3,,Meteorological stations,Estações meteorológicas
,,,25,60,30,1.19,60d41ae8ddc3ec53204c839d,En_25_30_60,Entidades,,63,3,,Observatory buildings,Observatórios
,,,25,66,30,1.19,60d41ae8ddc3ec53204c839e,En_25_30_66,Entidades,,64,3,,Observatory antennas,Antenas de observatório
,,,25,70,30,1.19,60d41ae8ddc3ec53204c839f,En_25_30_70,Entidades,,65,3,,Research buildings,Edifícios de Investigação
,,,25,77,30,1.19,60d41ae8ddc3ec53204c83a0,En_25_30_77,Entidades,,66,3,,Seed banks,Banco de sementes
,,,25,90,30,1.19,60d41ae8ddc3ec53204c83a1,En_25_30_90,Entidades,,67,3,,Triangulation pillars,Pilares de triangulação
,,,25,,50,1.19,60d41ae8ddc3ec53204c83a2,En_25_50,Entidades,,68,2,,Exhibition entities,Entidades de exposição
,,,25,2,50,1.19,60d41ae8ddc3ec53204c83a3,En_25_50_02,Entidades,,69,3,,Art exhibition buildings,Edifícios de exposição de arte
,,,25,4,50,1.19,60d41ae8ddc3ec53204c83a4,En_25_50_04,Entidades,,70,3,,Art installations,Instalações de arte
,,,25,15,50,1.19,60d41ae8ddc3ec53204c83a5,En_25_50_15,Entidades,,71,3,,Collection exhibition buildings,Edifícios expositivos de coleções
,,,25,29,50,1.19,60d41ae8ddc3ec53204c83a6,En_25_50_29,Entidades,,72,3,,Fauna exhibition buildings,Edifícios expositivos para animais
,,,25,30,50,1.19,60d41ae8ddc3ec53204c83a7,En_25_50_30,Entidades,,73,3,,Fauna exhibition grounds,Recintos expositivos para animais
,,,25,31,50,1.19,60d41ae8ddc3ec53204c83a8,En_25_50_31,Entidades,,74,3,,Flora exhibition buildings,Edifícios expositivos para plantas
,,,25,32,50,1.19,60d41ae8ddc3ec53204c83a9,En_25_50_32,Entidades,,75,3,,Flora exhibition grounds,Recintos expositivos para plantas
,,,25,54,50,1.19,60d41ae8ddc3ec53204c83aa,En_25_50_54,Entidades,,76,3,,Multipurpose exhibition buildings,Edifícios de exposição multi-uso
,,,25,,70,1.19,60d41ae8ddc3ec53204c83ab,En_25_70,Entidades,,77,2,,Information entities,Entidades de informação
,,,25,2,70,1.19,60d41ae8ddc3ec53204c83ac,En_25_70_02,Entidades,,78,3,,Archive buildings,Edifícios de arquivo
,,,25,13,70,1.19,60d41ae8ddc3ec53204c83ad,En_25_70_13,Entidades,,79,3,,Conference buildings,Edifícios de conferências
,,,25,42,70,1.19,60d41ae8ddc3ec53204c83ae,En_25_70_42,Entidades,,80,3,,Information kiosks,Quiosques de informação
,,,25,47,70,1.19,60d41ae8ddc3ec53204c83af,En_25_70_47,Entidades,,81,3,,Library buildings,Bibliotecas
,,,25,,90,1.19,60d41ae8ddc3ec53204c83b0,En_25_90,Entidades,,82,2,,Worship entities,Entidades de culto
,,,25,30,90,1.19,60d41ae8ddc3ec53204c83b1,En_25_90_30,Entidades,,83,3,,Faith worship buildings,Edifícios de culto religioso
,,,30,,,1.19,60d41ae8ddc3ec53204c83b2,En_30,Entidades,,84,1,,Industrial entities,Entidades industriais
,,,30,,10,1.19,60d41ae8ddc3ec53204c83b3,En_30_10,Entidades,,85,2,,Mineral extraction entities,Entidades de extração mineral
,,,30,57,10,1.19,60d41ae8ddc3ec53204c83b4,En_30_10_57,Entidades,,86,3,,Offshore oil and gas extraction platforms,Plataformas de extração de petróleo e gás offshore
,,,30,80,10,1.19,60d41ae8ddc3ec53204c83b5,En_30_10_80,Entidades,,87,3,,Spoil heaps,Depósito de resíduos de minas
,,,30,85,10,1.19,60d41ae8ddc3ec53204c83b6,En_30_10_85,Entidades,,88,3,,Surface mining structures,Estruturas de mineração de superfície
,,,30,86,10,1.19,60d41ae8ddc3ec53204c83b7,En_30_10_86,Entidades,,89,3,,Surface mining cuttings,Aterro para mineração de superfície
,,,30,90,10,1.19,60d41ae8ddc3ec53204c83b8,En_30_10_90,Entidades,,90,3,,Underground mining structures,Estruturas de mineração subterrânea
,,,30,,20,1.19,60d41ae8ddc3ec53204c83b9,En_30_20,Entidades,,91,2,,Nuclear and chemical management entities,Entidades de gestão nuclear e química
,,,30,15,20,1.19,60d41ae8ddc3ec53204c83ba,En_30_20_15,Entidades,,92,3,,Radioactivity waste management control buildings,Edifícios de controlo e gestão de resíduos radioativos
,,,30,30,20,1.19,60d41ae8ddc3ec53204c83bb,En_30_20_30,Entidades,,93,3,,High heat generating radioactive waste management tunnel,Tunel de gestão de resíduos radioativos com alta produção de calor
,,,30,35,20,1.19,60d41ae8ddc3ec53204c83bc,En_30_20_35,Entidades,,94,3,,High heat radioactive waste package transfer buildings,Edifícios de transferência de embalagens de contenção de resíduos radioativos com alta produção de calor
,,,30,45,20,1.19,60d41ae8ddc3ec53204c83bd,En_30_20_45,Entidades,,95,3,,Low heat radioactive waste package transfer buildings,Edifícios de transferência de embalagens de contenção de resíduos radioativos com baixa produção de calor
,,,30,60,20,1.19,60d41ae8ddc3ec53204c83be,En_30_20_60,Entidades,,96,3,,Low heat generating radioactive waste management vault,Depósito de resíduos radioativos com baixa produção de calor
,,,30,70,20,1.19,60d41ae8ddc3ec53204c83bf,En_30_20_70,Entidades,,97,3,,Radioactivity decontamination buildings,Edifícios de descontaminação de radioatividade
,,,30,75,20,1.19,60d41ae8ddc3ec53204c83c0,En_30_20_75,Entidades,,98,3,,Radioactivity effluent management buildings,Edifícios de gestão de efluentes radioativos
,,,30,,30,1.19,60d41ae8ddc3ec53204c83c1,En_30_30,Entidades,,99,2,,Mineral processing entities,Entidades de processamento de minerais
,,,30,33,30,1.19,60d41ae8ddc3ec53204c83c2,En_30_30_33,Entidades,,100,3,,Gas processing structures,Estruturas de processamento de gás
,,,30,58,30,1.19,60d41ae8ddc3ec53204c83c3,En_30_30_58,Entidades,,101,3,,Oil processing structures,Estruturas de processamento de óleo
,,,30,59,30,1.19,60d41ae8ddc3ec53204c83c4,En_30_30_59,Entidades,,102,3,,Ore processing structures,Estruturas de processamento de minérios
,,,30,,40,1.19,60d41ae8ddc3ec53204c83c5,En_30_40,Entidades,,103,2,,Animal and plant products processing entities,Entidades de processamento de produtos de origem animal e vegetal
,,,30,1,40,1.19,60d41ae8ddc3ec53204c83c6,En_30_40_01,Entidades,,104,3,,Animal processing buildings,Edifícios de processamento animal
,,,30,20,40,1.19,60d41ae8ddc3ec53204c83c7,En_30_40_20,Entidades,,105,3,,Crop processing buildings,Edifícios de processamento de colheita
,,,30,30,40,1.19,60d41ae8ddc3ec53204c83c8,En_30_40_30,Entidades,,106,3,,Fish processing buildings,Edifícios de processamento de pescado
,,,30,40,40,1.19,60d41ae8ddc3ec53204c83c9,En_30_40_40,Entidades,,107,3,,Horticultural processing buildings,Edifícios de processamento de horticultura
,,,30,90,40,1.19,60d41ae8ddc3ec53204c83ca,En_30_40_90,Entidades,,108,3,,Timber processing buildings,Edifícios de processamento de madeira
,,,30,,50,1.19,60d41ae8ddc3ec53204c83cb,En_30_50,Entidades,,109,2,,Manufacturing entities,Entidades de manufatura
,,,30,15,50,1.19,60d41ae8ddc3ec53204c83cc,En_30_50_15,Entidades,,110,3,,Cranes,Gruas
,,,30,50,50,1.19,60d41ae8ddc3ec53204c83cd,En_30_50_50,Entidades,,111,3,,Manufacturing buildings,Edifícios de manufatura
,,,30,,60,1.19,60d41ae8ddc3ec53204c83ce,En_30_60,Entidades,,112,2,,Cleaning and maintenance entities,Entidades de limpeza e manutenção
,,,30,20,60,1.19,60d41ae8ddc3ec53204c83cf,En_30_60_20,Entidades,,113,3,,Decontamination laundry buildings,Edifícios de lanvandaria e descontaminação
,,,30,40,60,1.19,60d41ae8ddc3ec53204c83d0,En_30_60_40,Entidades,,114,3,,Laundry buildings,Edifícios de lanvandaria
,,,30,50,60,1.19,60d41ae8ddc3ec53204c83d1,En_30_60_50,Entidades,,115,3,,Maintenance buildings,Edifícios de manutenção
,,,30,94,60,1.19,60d41ae8ddc3ec53204c83d2,En_30_60_94,Entidades,,116,3,,Vehicle cleaning buildings,Edifícios de limpeza de veículos
,,,30,,70,1.19,60d41ae8ddc3ec53204c83d3,En_30_70,Entidades,,117,2,,Process entities,Entidades de processamento
,,,30,13,70,1.19,60d41ae8ddc3ec53204c83d4,En_30_70_13,Entidades,,118,3,,Chimney stacks,Chaminés
,,,30,15,70,1.19,60d41ae8ddc3ec53204c83d5,En_30_70_15,Entidades,,119,3,,Conveyors,Correia transportadora
,,,30,17,70,1.19,60d41ae8ddc3ec53204c83d6,En_30_70_17,Entidades,,120,3,,Cooling towers,Torres de refrigeração
,,,30,28,70,1.19,60d41ae8ddc3ec53204c83d7,En_30_70_28,Entidades,,121,3,,Equipment gantries,Pórticos
,,,30,,80,1.19,60d41ae8ddc3ec53204c83d8,En_30_80,Entidades,,122,2,,Mechanical power generation,Produção de energia mecânica
,,,30,96,80,1.19,60d41ae8ddc3ec53204c83d9,En_30_80_96,Entidades,,123,3,,Watermills,Moinhos de água
,,,30,97,80,1.19,60d41ae8ddc3ec53204c83da,En_30_80_97,Entidades,,124,3,,Windmills,Moinhos de vento
,,,30,,85,1.19,60d41ae8ddc3ec53204c83db,En_30_85,Entidades,,125,2,,Marine and water entities,Entidades marinhas e aquáticas
,,,30,7,85,1.19,60d41ae8ddc3ec53204c83dc,En_30_85_07,Entidades,,126,3,,Boathouse buildings,Armazéns de embarcações
,,,30,8,85,1.19,60d41ae8ddc3ec53204c83dd,En_30_85_08,Entidades,,127,3,,Boatyard buildings,Estaleiros de embarcações
,,,30,24,85,1.19,60d41ae8ddc3ec53204c83de,En_30_85_24,Entidades,,128,3,,Dry docks,Docas secas
,,,30,80,85,1.19,60d41ae8ddc3ec53204c83df,En_30_85_80,Entidades,,129,3,,Shipyard buildings,Estaleiros para navios
,,,30,97,85,1.19,60d41ae8ddc3ec53204c83e0,En_30_85_97,Entidades,,130,3,,Wet docks,Docas
,,,30,,90,1.19,60d41ae8ddc3ec53204c83e1,En_30_90,Entidades,,131,2,,Warehousing and distribution entities,Entidades de Armazenagem e distribuição
,,,30,33,90,1.19,60d41ae8ddc3ec53204c83e2,En_30_90_33,Entidades,,132,3,,Goods warehousing buildings,Armazém de mercadorias
,,,30,35,90,1.19,60d41ae8ddc3ec53204c83e3,En_30_90_35,Entidades,,133,3,,Goods distribution buildings,Edifícios de distribuição de mercadorias
,,,32,,,1.19,60d41ae8ddc3ec53204c83e4,En_32,Entidades,,134,1,,Water and land management entities,Entidades de gestão de território marítimo e terrestre
,,,32,,10,1.19,60d41ae8ddc3ec53204c83e5,En_32_10,Entidades,,135,2,,Agricultural and horticultural entities,Entidades agrícolas e hortícolas
,,,32,2,10,1.19,60d41ae8ddc3ec53204c83e6,En_32_10_02,Entidades,,136,3,,Arable buildings,Edifício de suporte à agricultura
,,,32,4,10,1.19,60d41ae8ddc3ec53204c83e7,En_32_10_04,Entidades,,137,3,,Arable land,Terreno cultivável
,,,32,20,10,1.19,60d41ae8ddc3ec53204c83e8,En_32_10_20,Entidades,,138,3,,Coppices,Talhadia
,,,32,28,10,1.19,60d41ae8ddc3ec53204c83e9,En_32_10_28,Entidades,,139,3,,Fishing buildings,Edifícios de pesca
,,,32,29,10,1.19,60d41ae8ddc3ec53204c83ea,En_32_10_29,Entidades,,140,3,,Fishing cages,Armadilha de pesca
,,,32,30,10,1.19,60d41ae8ddc3ec53204c83eb,En_32_10_30,Entidades,,141,3,,Forestry buildings,Edifícios florestais
,,,32,31,10,1.19,60d41ae8ddc3ec53204c83ec,En_32_10_31,Entidades,,142,3,,Forestry plantations,Plantações florestais
,,,32,37,10,1.19,60d41ae8ddc3ec53204c83ed,En_32_10_37,Entidades,,143,3,,Hedges,Sebes
,,,32,39,10,1.19,60d41ae8ddc3ec53204c83ee,En_32_10_39,Entidades,,144,3,,Horticultural buildings,Edifícios hortícolas
,,,32,40,10,1.19,60d41ae8ddc3ec53204c83ef,En_32_10_40,Entidades,,145,3,,Horticultural land,Terreno hortícola
,,,32,46,10,1.19,60d41ae8ddc3ec53204c83f0,En_32_10_46,Entidades,,146,3,,Livestock buildings,Edifícios de gado
,,,32,47,10,1.19,60d41ae8ddc3ec53204c83f1,En_32_10_47,Entidades,,147,3,,Livestock paddocks and fields,Campos e padoques de gado
,,,32,93,10,1.19,60d41ae8ddc3ec53204c83f2,En_32_10_93,Entidades,,148,3,,Vineyard and winery buildings,Edifícios vinícolas e campos de vinhas
,,,32,94,10,1.19,60d41ae8ddc3ec53204c83f3,En_32_10_94,Entidades,,149,3,,Vineyard plantations,Campos de plantação de vinha
,,,32,,35,1.19,60d41ae8ddc3ec53204c83f4,En_32_35,Entidades,,150,2,,Grounds,Terreno
,,,32,5,35,1.19,60d41ae8ddc3ec53204c83f5,En_32_35_05,Entidades,,151,3,,Arboretums,Arboretos
,,,32,15,35,1.19,60d41ae8ddc3ec53204c83f6,En_32_35_15,Entidades,,152,3,,Community gardens,Jardins comunitários
,,,32,33,35,1.19,60d41ae8ddc3ec53204c83f7,En_32_35_33,Entidades,,153,3,,Gardens,Jardins
,,,32,36,35,1.19,60d41ae8ddc3ec53204c83f8,En_32_35_36,Entidades,,154,3,,Hard landscapes,Arranjos paisagísticos com elementos rígidos
,,,32,80,35,1.19,60d41ae8ddc3ec53204c83f9,En_32_35_80,Entidades,,155,3,,Soft landscapes,Arranjos paisagísticos com elementos maleáveis
,,,32,,40,1.19,60d41ae8ddc3ec53204c83fa,En_32_40,Entidades,,156,2,,Land managed entities,Entidades de gestão territorial
,,,32,20,40,1.19,60d41ae8ddc3ec53204c83fb,En_32_40_20,Entidades,,157,3,,Cuttings,Taludes
,,,32,26,40,1.19,60d41ae8ddc3ec53204c83fc,En_32_40_26,Entidades,,158,3,,Embankments,Aterros
,,,32,30,40,1.19,60d41ae8ddc3ec53204c83fd,En_32_40_30,Entidades,,159,3,,False cuttings,Rebaixamento
,,,32,90,40,1.19,60d41ae8ddc3ec53204c83fe,En_32_40_90,Entidades,,160,3,,Trenches,Trincheiras
,,,32,,50,1.19,60d41ae8ddc3ec53204c83ff,En_32_50,Entidades,,161,2,,Marine and waterside entities,Entidades marinhas e ribeirinhas
,,,32,20,50,1.19,60d41ae8ddc3ec53204c8400,En_32_50_20,Entidades,,162,3,,Degaussing and acoustic ranges,Estrutura de desmagnetização
,,,32,22,50,1.19,60d41ae8ddc3ec53204c8401,En_32_50_22,Entidades,,163,3,,Dock buildings,Edifícios de apoio à doca
,,,32,44,50,1.19,60d41ae8ddc3ec53204c8402,En_32_50_44,Entidades,,164,3,,Jetties,Molhes
,,,32,46,50,1.19,60d41ae8ddc3ec53204c8403,En_32_50_46,Entidades,,165,3,,Landing stages,Plataformas de desembarque
,,,32,58,50,1.19,60d41ae8ddc3ec53204c8404,En_32_50_58,Entidades,,166,3,,Offshore anchorages,Ancoragens
,,,32,63,50,1.19,60d41ae8ddc3ec53204c8405,En_32_50_63,Entidades,,167,3,,Piers,Plataformas de desembarque ( sustentadas por pilares )
,,,32,65,50,1.19,60d41ae8ddc3ec53204c8406,En_32_50_65,Entidades,,168,3,,Pontoons,Pontões
,,,32,69,50,1.19,60d41ae8ddc3ec53204c8407,En_32_50_69,Entidades,,169,3,,Quays,Cais em margens
,,,32,96,50,1.19,60d41ae8ddc3ec53204c8408,En_32_50_96,Entidades,,170,3,,Waterside platforms,Plataformas à beira-mar
,,,32,98,50,1.19,60d41ae8ddc3ec53204c8409,En_32_50_98,Entidades,,171,3,,Wharfs,Cais construídos
,,,32,,60,1.19,60d41ae8ddc3ec53204c840a,En_32_60,Entidades,,172,2,,Pollution control entities,Entidades de controlo de poluição
,,,32,60,60,1.19,60d41ae8ddc3ec53204c840b,En_32_60_60,Entidades,,173,3,,Permeable reactive barriers,Barreiras Permeáveis Reativas
,,,32,,65,1.19,60d41ae8ddc3ec53204c840c,En_32_65,Entidades,,174,2,,Natural entities,Entidades da natureza
,,,32,6,65,1.19,60d41ae8ddc3ec53204c840d,En_32_65_06,Entidades,,175,3,,Beaches,Praias
,,,32,37,65,1.19,60d41ae8ddc3ec53204c840e,En_32_65_37,Entidades,,176,3,,Heathlands,Charnecas
,,,32,50,65,1.19,60d41ae8ddc3ec53204c840f,En_32_65_50,Entidades,,177,3,,Marshes and wet grasslands,Pântanos e pastagens húmidas
,,,32,51,65,1.19,60d41ae8ddc3ec53204c8410,En_32_65_51,Entidades,,178,3,,Meadows,Prados
,,,32,53,65,1.19,60d41ae8ddc3ec53204c8411,En_32_65_53,Entidades,,179,3,,Moorlands,Terreno montanhoso árido
,,,32,55,65,1.19,60d41ae8ddc3ec53204c8412,En_32_65_55,Entidades,,180,3,,Mudflats,Terreno pantanoso
,,,32,59,65,1.19,60d41ae8ddc3ec53204c8413,En_32_65_59,Entidades,,181,3,,Open grasslands,Prados
,,,32,73,65,1.19,60d41ae8ddc3ec53204c8414,En_32_65_73,Entidades,,182,3,,Rocks and screes,Rochas e depósitos rochosos
,,,32,75,65,1.19,60d41ae8ddc3ec53204c8415,En_32_65_75,Entidades,,183,3,,Sand dunes,Dunas de areia
,,,32,76,65,1.19,60d41ae8ddc3ec53204c8416,En_32_65_76,Entidades,,184,3,,Scrub,Matagal
,,,32,80,65,1.19,60d41ae8ddc3ec53204c8417,En_32_65_80,Entidades,,185,3,,Shingle banks,Depósito de seixo
,,,32,81,65,1.19,60d41ae8ddc3ec53204c8418,En_32_65_81,Entidades,,186,3,,Shores,Costa
,,,32,82,65,1.19,60d41ae8ddc3ec53204c8419,En_32_65_82,Entidades,,187,3,,Species-rich grassland,Pastagens biodiversas
,,,32,95,65,1.19,60d41ae8ddc3ec53204c841a,En_32_65_95,Entidades,,188,3,,Washland,Planície de inundação
,,,32,,85,1.19,60d41ae8ddc3ec53204c841b,En_32_85,Entidades,,189,2,,Water control and retaining entities,Entidades de controlo e retenção de água
,,,32,6,85,1.19,60d41ae8ddc3ec53204c841c,En_32_85_06,Entidades,,190,3,,Barrier beaches,Ilhas de barreira
