Autor,Data_traducao,Versao_Uniclass,_id,code_item,descricao_SECClasS,especialidade,keywords,nivel_item,review,title_item,titulo_SECClasS,versao_secclas
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b8f,Ss_80_20_05,,Genérico,,3,false,Automatic guided vehicle systems,Sistemas automáticos de veículos guiados,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b90,Ss_80_20_06,,Genérico,,3,false,Baggage handling systems,Sistemas de manuseio de bagagem,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b91,Ss_80_20_06_04,,Genérico,,4,false,Airport baggage handling systems,Sistemas de manuseio de bagagem em aeroportos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b92,Ss_80_20_10,,Genérico,,3,false,Bulk material conveying systems,Sistemas de transporte de material a granel,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b93,Ss_80_20_11,,Genérico,,3,false,Cargo handling systems,Sistemas de manuseio de carga,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b94,Ss_80_20_23,,Genérico,,3,false,Document conveying systems,Sistemas de transporte de documentos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b95,Ss_80_20_23_65,,Genérico,,4,false,Pneumatic document conveying systems,Sistemas pneumáticos de transporte de documentos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b96,Ss_80_20_60,,Genérico,,3,false,Parcel sorting systems,Sistemas de classificação de pacotes,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b97,Ss_80_20_62,,Genérico,,3,false,People conveying systems,Sistemas de transporte de pessoas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b98,Ss_80_20_62_28,,Genérico,,4,false,Escalator systems,Sistemas de escada rolante,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b99,Ss_80_20_62_53,,Genérico,,4,false,Moving walkway systems,Sistemas de passarelas móveis,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9a,Ss_80_20_63,,Genérico,,3,false,Piece conveying systems,Sistemas de transporte de peças,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9b,Ss_80_20_63_59,,Genérico,,4,false,Overhead piece conveying systems,Sistemas de transporte de peças aéreas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9c,Ss_80_20_65,,Genérico,,3,false,Pneumatic conveying systems,Sistemas de transporte pneumático,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9d,Ss_80_30,,Genérico,,2,false,Crane and hoist systems,Sistemas de gruas e guincho,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9e,Ss_80_30_15,,Genérico,,3,false,Crane systems,Sistemas de gruas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079b9f,Ss_80_30_15_10,,Genérico,,4,false,Bulk handling crane systems,Sistemas de gruas de manuseio a granel,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba0,Ss_80_30_15_15,,Genérico,,4,false,Container handling crane systems,Sistemas de gruas de manuseio de contentores,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba1,Ss_80_30_15_59,,Genérico,,4,false,Overhead crane systems,Sistemas de ponte rolante,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba2,Ss_80_30_20,,Genérico,,3,false,Derrick systems,Sistemas torres,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba3,Ss_80_30_25,,Genérico,,3,false,Dynamic permanent access and safety equipment systems,Sistemas dinámicos de acesso permanente e equipamentos de segurança,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba4,Ss_80_30_25_30,,Genérico,,4,false,Fixed rig suspended access systems,Sistemas de acesso suspenso de plataforma fixa,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba5,Ss_80_30_25_32,,Genérico,,4,false,Gantry access systems,Sistemas de acesso de pórtico,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba6,Ss_80_30_25_35,,Genérico,,4,false,Guided type fall arrest systems,Sistemas de prevenção de quedas do tipo guiado,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba7,Ss_80_30_25_50,,Genérico,,4,false,Mobile rig monorail suspended access systems,Sistemas de acesso suspenso de monotrilho de plataforma móvel,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba8,Ss_80_30_25_52,,Genérico,,4,false,Mobile rig tracked suspended access systems,Sistemas de acesso suspenso rastreados por equipamento móvel,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079ba9,Ss_80_30_25_55,,Genérico,,4,false,Mobile rig trackless suspended access systems,Sistemas de acesso suspenso sem rastros de plataforma móvel,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079baa,Ss_80_30_25_75,,Genérico,,4,false,Robotic cleaning systems,Sistemas de limpeza robótica,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bab,Ss_80_30_25_80,,Genérico,,4,false,Single point anchorage fall arrest systems,Sistemas antiqueda de ancoragem de ponto único,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bac,Ss_80_30_25_90,,Genérico,,4,false,Travelling ladder access systems,Travelling ladder access systems,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bad,Ss_80_30_40,,Genérico,,3,false,Hoist systems,Sistemas de elevação,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bae,Ss_80_50,,Genérico,,2,false,Lift systems,Sistemas de elevação,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079baf,Ss_80_50_60,,Genérico,,3,false,Passenger and goods lift systems,Sistemas de elevação de passageiros e mercadorias,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb0,Ss_80_50_60_26,,Genérico,,4,false,Electric lift systems,Sistemas de elevação elétrica,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb1,Ss_80_50_60_39,,Genérico,,4,false,Hydraulic lift systems,Sistemas de elevação hidráulica,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb2,Ss_80_50_60_50,,Genérico,,4,false,Manual dumb waiter systems,Sistemas manuais de monta-cargas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb3,Ss_80_50_60_60,,Genérico,,4,false,Paternoster systems,Sistemas paternoster,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb4,Ss_80_50_60_65,,Genérico,,4,false,Powered homelift systems,Sistemas de elevadores motorizados,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb5,Ss_80_50_60_83,,Genérico,,4,false,Stairlift systems,Sistemas de cadeira elevatória,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb6,Ss_80_50_60_85,,Genérico,,4,false,Step lift systems,Sistemas de elevador de degraus,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb7,Ss_80_50_60_94,,Genérico,,4,false,Vertical lifting platform systems,Sistemas de plataforma de elevação vertical,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb8,Ss_80_50_92,,Genérico,,3,false,Vehicle and boat lifting systems,Sistemas de elevação de veículos e barcos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bb9,Ss_80_50_92_08,,Genérico,,4,false,Boat lifting systems,Sistemas de elevação de barcos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bba,Ss_80_50_94,,Genérico,,3,false,Vehicle and boat stacking systems,Sistemas de armazenagem de veículos e barcos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bbb,Ss_80_50_94_08,,Genérico,,4,false,Boat-stacking systems,Sistemas de empilhamento de barcos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bbc,Ss_80_50_94_11,,Genérico,,4,false,Car-stacking systems,Sistemas de empilhamento de carros,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bbd,Ss_80_50_96,,Genérico,,3,false,Warehouse stacking systems,Sistemas de empilhamento de armazém,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bbe,Ss_80_70,,Genérico,,2,false,Track systems,Sistemas de rastreamento,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bbf,Ss_80_70_46,,Genérico,,3,false,Level crossing systems,Sistemas de passagem de nível,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc0,Ss_80_70_46_60,,Genérico,,4,false,Pedestrian level crossing systems,Sistemas de passagem de nível de pedestres,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc1,Ss_80_70_46_93,,Genérico,,4,false,User worked level crossing systems,Sistemas de passagem de nível de operários,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc2,Ss_80_70_46_95,,Genérico,,4,false,Vehicular level crossing systems,Sistemas de passagem de nível veicular,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc3,Ss_80_70_50,,Genérico,,3,false,Monorail systems,Sistemas de monotrilho,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc4,Ss_80_70_70,,Genérico,,3,false,Rail track systems,Sistemas ferroviários,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc5,Ss_80_70_70_06,,Genérico,,4,false,Ballasted rail track systems,Sistemas de ferrovia com lastro,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc6,Ss_80_70_70_27,,Genérico,,4,false,Embedded rail systems,Sistemas ferroviários incorporados,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc7,Ss_80_70_70_56,,Genérico,,4,false,Non-embedded slab track rail systems,Sistemas ferroviários não incorporados,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc8,Ss_80_70_70_65,,Genérico,,4,false,Precast track bed systems,Sistemas pré-fabricados de leito de via,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bc9,Ss_80_70_89,,Genérico,,3,false,Train arrestor systems,Sistemas de pára-raios de comboio,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bca,Ss_80_70_89_30,,Genérico,,4,false,Fixed train arrestor systems,Sistemas fixos de pára-raios de comboio,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bcb,Ss_80_70_89_50,,Genérico,,4,false,Moveable train arrestor systems,Sistemas móveis de pára-raios de comboio,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bcc,Ss_80_80,,Genérico,,2,false,Turntable systems,Sistemas giratórios,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bcd,Ss_80_80_20,,Genérico,,3,false,Display turntable systems,Sistemas giratório de mesas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bce,Ss_80_80_30,,Genérico,,3,false,Floor turntable systems,Sistemas giratório de pavimento,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bcf,Ss_80_80_40,,Genérico,,3,false,Industrial turntable systems,Sistemas giratório industrial,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd0,Ss_80_80_70,,Genérico,,3,false,Railway turntable systems,Sistemas giratório ferroviária,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd1,Ss_80_80_85,,Genérico,,3,false,Stage turntable systems,Sistemas giratório de palco,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd2,Ss_80_90,,Genérico,,2,false,Vehicle access systems,Sistemas de acesso de veículos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd3,Ss_80_90_05,,Genérico,,3,false,Aircraft passenger loading bridge systems,Sistemas de ponte de embarque de passageiros de aeronaves,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd4,Ss_80_90_05_60,,Genérico,,4,false,Passenger loading bridge systems,Sistemas de ponte de embarque de passageiros,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd5,Ss_80_90_70,,Genérico,,3,false,Rocket passenger access systems,Sistemas de acesso de passageiros,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd6,Ss_80_90_75,,Genérico,,3,false,Ship passenger loading bridge systems,Sistemas de ponte de embarque de passageiros de navio,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd7,Ss_80_95,,Genérico,,2,false,Temporary transport systems,Sistemas temporários de transporte,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd8,Ss_85,,Genérico,,1,false,Process engineering systems,Sistemas de processos de engenharia,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bd9,Ss_85_50,,Genérico,,2,false,Mechanical power systems,Sistemas mecânicos de energia,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bda,Ss_85_50_65,,Genérico,,3,false,Power supply systems,Sistemas de alimentação,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bdb,Ss_85_50_65_38,,Genérico,,4,false,Hydraulic power systems,Sistemas de energia hidráulica,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bdc,Ss_85_50_65_40,,Genérico,,4,false,Internal combustion engine systems,Sistemas de motor de combustão interna,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bdd,Ss_85_72,,Genérico,,2,false,Robotic systems,Sistemas robóticos,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bde,Ss_85_95,,Genérico,,2,false,Temporary process engineering systems,Eng. Naval,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bdf,Ss_90,Para revisão.,Facility Management,,1,true,Soft facility management systems,Sistemas de gestão de instalações ligeiras,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be0,Ss_90_05,Para revisão.,Facility Management,,2,true,Demand for space,Necessidades por espaço,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be1,Ss_90_06,Para revisão.,Facility Management,,2,true,Demand for technical infrastructure,Necessidades por infraestruturas técnicas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be2,Ss_90_07,Para revisão.,Facility Management,,2,true,Demand for cleaning,Necessidades por limpezas,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be3,Ss_90_08,Para revisão.,Facility Management,,2,true,Demand related to outdoor space,Necessidades por espaços ao ar livre,1
SECClasS,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be4,Ss_90_09,Para revisão.,Facility Management,,2,true,Workplace,Espaço de trabalho,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be5,Ss_90_10,Para revisão.,Facility Management,,2,true,Specific demand related to space and infrastructure,Necessidades específicas relacionada com espaços e infraestruturas,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be6,Ss_90_11,Para revisão.,Facility Management,,2,true,"Demand for health, safety and security","Necessidades de saúde, segurança e proteção",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be7,Ss_90_12,Para revisão.,Facility Management,,2,true,Hospitality demands,Necessidades por hospitalidade,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be8,Ss_90_13,Para revisão.,Facility Management,,2,true,Demand for information and communication,Necessidades por informação e comunicação,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079be9,Ss_90_14,Para revisão.,Facility Management,,2,true,Demand for logistics,Necessidades por logística,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bea,Ss_90_15,Para revisão.,Facility Management,,2,true,"Demand for integrated management, consultancy and administration","Necessidades de gestão integrada, consultodoria e administração",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079beb,Ss_90_20,Para revisão.,Facility Management,,2,true,"Specific demand of administrative, commercial and protective services","Necessidades específicas por administração, comercial e serviços de proteção",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bec,Ss_90_25,Para revisão.,Facility Management,,2,true,"Specific demand of cultural, educational, scientific and information organizations","Necessidades específicas de organizações culturais, educacionais, científicas e de informação",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bed,Ss_90_30,Para revisão.,Facility Management,,2,true,Specific demand of industrial organizations,Necessidades específicas de organizações industriais,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bee,Ss_90_35,Para revisão.,Facility Management,,2,true,"Specific demand of medical, health, welfare and sanitary organizations","Necessidades específicas de organizações médicas, saúde, bem-estar e sanitárias",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bef,Ss_90_40,Para revisão.,Facility Management,,2,true,Specific demand of recreational organizations,Necessidades específicas de organizações recreacionais,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf0,Ss_90_45,Para revisão.,Facility Management,,2,true,Specific demand of residential organizations,Necessidades específicas de organizações residenciais,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf1,Ss_90_50,Para revisão.,Facility Management,,2,true,Specific demand of disposal organizations,Necessidades específicas de organizações de resíduos,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf2,Ss_90_55,Para revisão.,Facility Management,,2,true,Specific demand of piped supply organizations,Necessidades específicas de organizações de abastecimento por canalização,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf3,Ss_90_60,Para revisão.,Facility Management,,2,true,"Specific demand of heating, cooling and refrigeration organizations","Necessidades específicas de organizações de aquecimento, arrefecimento e refrigeração",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf4,Ss_90_65,Para revisão.,Facility Management,,2,true,Specific demand of ventilation and air conditioning organizations,Necessidades específicas de organizações de ventilação e ar condicionado,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf5,Ss_90_70,Para revisão.,Facility Management,,2,true,Specific demand of electrical organizations,Necessidades específicas de organizações de eletricidade,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf6,Ss_90_75,Para revisão.,Facility Management,,2,true,"Specific demand of communications, security, safety and protection organizations","Necessidades específicas de organizações de comunicação, segurança e proteção",1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf7,Ss_90_80,Para revisão.,Facility Management,,2,true,Specific demand of rail organizations,Necessidades específicas de organizações da ferrovia,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf8,Ss_90_81,Para revisão.,Facility Management,,2,true,Specific demand of road organizations,Necessidades específicas de organizações da rodovia,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bf9,Ss_90_82,Para revisão.,Facility Management,,2,true,Specific demand of marine and waterway organizations,Necessidades específicas de organizações da marinha e hidroviárias,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bfa,Ss_90_83,Para revisão.,Facility Management,,2,true,Specific demand of cable transport organizations,Necessidades específicas de organizações de transporte,1
Grupo Casais/TopBIM,2021-06-25T00:00:00.000Z,1.21,6151fd59cf055d44dd079bfb,Ss_90_84,Para revisão.,Facility Management,,2,true,Specific demand of aerospace organizations,Necessidades específicas de organizações aeroespaciais,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c00,Pr_15,,Genérico,,1,false,Preparatory products,Produtos preparatórios,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c01,Pr_15_31,,Genérico,,2,false,Formless preparatory products,Produtos preparatórios sem forma,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c02,Pr_15_31_04,,Genérico,,3,false,Applied cleaning and treatment products,Produtos de limpeza e tratamento aplicados,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c03,Pr_15_31_04_02,,Genérico,,4,false,Acid neutralization products,Produtos de neutralização de ácido,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c04,Pr_15_31_04_06,,Genérico,,4,false,Biocidal cleaning solutions,Soluções de limpeza biocidas,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c05,Pr_15_31_04_10,,Genérico,,4,false,Chemical absorbent products,Produtos de aborção química,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c06,Pr_15_31_04_11,,Genérico,,4,false,Chemical cleaning gels and liquids,Géis e líquidos de limpeza química,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c07,Pr_15_31_04_12,,Genérico,,4,false,Chemical poultices,Cataplasmas químicas,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c08,Pr_15_31_04_13,,Genérico,,4,false,Cleaners,Limpadores,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c09,Pr_15_31_04_14,,Genérico,,4,false,Cleaning agents,Agentes de limpeza,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0a,Pr_15_31_04_15,,Genérico,,4,false,Concrete surface retarders,Retardandes de superfície de betão,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0b,Pr_15_31_04_16,,Genérico,,4,false,Concrete treatment surface and injection chemicals,Produtos químicos de tratamento de betão e de injeção,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0c,Pr_15_31_04_20,,Genérico,,4,false,Curing compounds,Compostos de cura,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0d,Pr_15_31_04_23,,Genérico,,4,false,De-icing chemicals,Produtos químicos para descongelamento,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0e,Pr_15_31_04_34,,Genérico,,4,false,Graffiti-removing chemicals,Produtos químicos para remover graffiti,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c0f,Pr_15_31_04_35,,Genérico,,4,false,Grit,Gravilha,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c10,Pr_15_31_04_53,,Genérico,,4,false,Mould removers,Removedores de molde,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c11,Pr_15_31_04_58,,Genérico,,4,false,Oil-absorbent products,Produtos absorventes de óleo,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c12,Pr_15_31_04_60,,Genérico,,4,false,Paint strippers,Decapantes de tinta,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c13,Pr_15_31_04_64,,Genérico,,4,false,Plain poultices,Cataplasmas simples,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c14,Pr_15_31_04_72,,Genérico,,4,false,Rock salt,Sal-gema,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c15,Pr_15_31_04_77,,Genérico,,4,false,Shampoos,Shampoos,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c16,Pr_15_31_04_80,,Genérico,,4,false,Snow clearing chemicals,Produtos químos para limpar a neve,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c17,Pr_15_31_04_81,,Genérico,,4,false,Solvents,Solventes,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c18,Pr_15_31_04_84,,Genérico,,4,false,Spot-removing chemicals,Químicos para remoção de manchas,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c19,Pr_15_31_04_85,,Genérico,,4,false,Sugar soap,Sabonete,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1a,Pr_15_31_04_86,,Genérico,,4,false,Surface cleaners,Limpadores de superfícies,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1b,Pr_15_31_12,,Genérico,,3,false,Chemical soils stabilizers,Establizadores químicos de solo,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1c,Pr_15_31_12_42,,Genérico,,4,false,Injectable resinous soil stabilizers,Estabilizadores injectável de resina para solo,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1d,Pr_15_31_26,,Genérico,,3,false,Excavated earth and fill materials,Terra escavada e materiais de enchimento,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1e,Pr_15_31_26_02,,Genérico,,4,false,Asphalt arisings granular unbound mixtures,Misturas de asfalto de gãos soltos,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c1f,Pr_15_31_26_07,,Genérico,,4,false,Bentonite,Bentonite,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c20,Pr_15_31_26_13,,Genérico,,4,false,Chalk,Giz,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c21,Pr_15_31_26_14,,Genérico,,4,false,Clay,Argila,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c22,Pr_15_31_26_15,,Genérico,,4,false,Coarse no fines rubble fill materials,Material de enchimento de entulho grosso sem finos,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c23,Pr_15_31_26_17,,Genérico,,4,false,Cohesive material,Material coesivo,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c24,Pr_15_31_26_18,,Genérico,,4,false,Close-graded granular unbound mixtures,Misturas granulares não ligadas de grão fechado,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c25,Pr_15_31_26_26,,Genérico,,4,false,Earth,Terra,1
,2021-06-25T00:00:00.000Z,1.21,6152047bcf055d44dd079c26,Pr_15_31_26_31,,Genérico,,4,false,Glass bottles,Garrafas de vidro,1
