Autor,Data_traducao,Group,Object,Section,Subgroup,Versao_Uniclass,_id,code_item,code_tabela,descricao_SECClasS,especialidade,idItem,keywords,nivel_item,review,tabela_id,title_item,titulo_SECClasS,versao_secclas
,2021-06-25T00:00:00.000Z,15,46,26,31,1.21,6152047bcf055d44dd079c2d,Pr_15_31_26_46,Produtos,,Genérico,10045,,4,false,,Landscape area fill materials,Materiais de preenchimento de área de paisagem,1
,2021-06-25T00:00:00.000Z,15,50,26,31,1.21,6152047bcf055d44dd079c2e,Pr_15_31_26_50,Produtos,,Genérico,10046,,4,false,,Made ground,Terreno artificial,1
,2021-06-25T00:00:00.000Z,15,58,26,31,1.21,6152047bcf055d44dd079c2f,Pr_15_31_26_58,Produtos,,Genérico,10047,,4,false,,Open-graded granular unbound mixtures,Misturas granulares não ligadas de grão aberto,1
,2021-06-25T00:00:00.000Z,15,71,26,31,1.21,6152047bcf055d44dd079c30,Pr_15_31_26_71,Produtos,,Genérico,10048,,4,false,,River deposits,Depósitos de rio,1
,2021-06-25T00:00:00.000Z,15,75,26,31,1.21,6152047bcf055d44dd079c31,Pr_15_31_26_75,Produtos,,Genérico,10049,,4,false,,Sand,Areia,1
,2021-06-25T00:00:00.000Z,15,90,26,31,1.21,6152047bcf055d44dd079c32,Pr_15_31_26_90,Produtos,,Genérico,10050,,4,false,,Topsoil,Solo superficial,1
,2021-06-25T00:00:00.000Z,15,96,26,31,1.21,6152047bcf055d44dd079c33,Pr_15_31_26_96,Produtos,,Genérico,10051,,4,false,,Well graded granular unbound mixtures,Misturas granulares não ligadas bem graduadas,1
,2021-06-25T00:00:00.000Z,15,,,57,1.21,6152047bcf055d44dd079c34,Pr_15_57,Produtos,,Genérico,10052,,2,false,,"Non-rigid sheet, mat and strip preparatory products",Produtos preparatórios não rígidos de mantas e faixas,1
,2021-06-25T00:00:00.000Z,15,,4,57,1.21,6152047bcf055d44dd079c35,Pr_15_57_04,Produtos,,Genérico,10053,,3,false,,Applied cleaning and repair products,Produtos de limpeza e reparo aplicados,1
,2021-06-25T00:00:00.000Z,15,34,4,57,1.21,6152047bcf055d44dd079c36,Pr_15_57_04_34,Produtos,,Genérico,10054,,4,false,,Graffiti-removing wipes,Toalhas removedoras graffiti,1
,2021-06-25T00:00:00.000Z,15,,25,57,1.21,6152047bcf055d44dd079c37,Pr_15_57_25,Produtos,,Genérico,10055,,3,false,,Geocells,Geocélulas,1
,2021-06-25T00:00:00.000Z,15,3,25,57,1.21,6152047bcf055d44dd079c38,Pr_15_57_25_03,Produtos,,Genérico,10056,,4,false,,Acrylonitrile butadiene styrene (ABS) geocell boards,Placas de geocélula de acrilonitrila butadieno estireno (ABS),1
,2021-06-25T00:00:00.000Z,15,4,25,57,1.21,6152047bcf055d44dd079c39,Pr_15_57_25_04,Produtos,,Genérico,10057,,4,false,,Acrylonitrile butadiene styrene (ABS) geocell sheets,Folhas de geocélula de acrilonitrila butadieno estireno (ABS),1
,2021-06-25T00:00:00.000Z,15,32,25,57,1.21,6152047bcf055d44dd079c3a,Pr_15_57_25_32,Produtos,,Genérico,10058,,4,false,,Geocell boards,Placas geocélula,1
,2021-06-25T00:00:00.000Z,15,33,25,57,1.21,6152047bcf055d44dd079c3b,Pr_15_57_25_33,Produtos,,Genérico,10059,,4,false,,Geocell sheets,Folhas geocélula,1
,2021-06-25T00:00:00.000Z,15,35,25,57,1.21,6152047bcf055d44dd079c3c,Pr_15_57_25_35,Produtos,,Genérico,10060,,4,false,,Heavy-duty polystyrene geocell boards,Placas de geocélula de poliestireno resistentes,1
,2021-06-25T00:00:00.000Z,15,36,25,57,1.21,6152047bcf055d44dd079c3d,Pr_15_57_25_36,Produtos,,Genérico,10061,,4,false,,Heavy-duty polystyrene geocell sheets,Folhas de geocélula de poliestireno resistentes,1
,2021-06-25T00:00:00.000Z,15,39,25,57,1.21,6152047bcf055d44dd079c3e,Pr_15_57_25_39,Produtos,,Genérico,10062,,4,false,,High-density polyethylene (PE-HD) geocell boards,Placas de geocélula de polietileno de alta densidade (PE-HD),1
,2021-06-25T00:00:00.000Z,15,40,25,57,1.21,6152047bcf055d44dd079c3f,Pr_15_57_25_40,Produtos,,Genérico,10063,,4,false,,High-density polyethylene (PE-HD) geocell sheets,Folhas de geocélula de polietileno de alta densidade (PE-HD),1
,2021-06-25T00:00:00.000Z,15,57,25,57,1.21,6152047bcf055d44dd079c40,Pr_15_57_25_57,Produtos,,Genérico,10064,,4,false,,Needle-punched polyester linen,Linho de poliéster perfurado,1
,2021-06-25T00:00:00.000Z,15,70,25,57,1.21,6152047bcf055d44dd079c41,Pr_15_57_25_70,Produtos,,Genérico,10065,,4,false,,Polyester strips,Tiras de poliéster,1
,2021-06-25T00:00:00.000Z,15,74,25,57,1.21,6152047bcf055d44dd079c42,Pr_15_57_25_74,Produtos,,Genérico,10066,,4,false,,Polypropylene geocell boards,Placas de geocélula de polipropileno,1
,2021-06-25T00:00:00.000Z,15,75,25,57,1.21,6152047bcf055d44dd079c43,Pr_15_57_25_75,Produtos,,Genérico,10067,,4,false,,Polypropylene geocell sheets,Folhas de geocélula de polipropileno,1
,2021-06-25T00:00:00.000Z,15,,27,57,1.21,6152047bcf055d44dd079c44,Pr_15_57_27,Produtos,,Genérico,10068,,3,false,,Geocomposites,Geocompósitos,1
,2021-06-25T00:00:00.000Z,15,33,27,57,1.21,6152047bcf055d44dd079c45,Pr_15_57_27_33,Produtos,,Genérico,10069,,4,false,,Geocomposite sheets,Folhas de geocompósito,1
,2021-06-25T00:00:00.000Z,15,36,27,57,1.21,6152047bcf055d44dd079c46,Pr_15_57_27_36,Produtos,,Genérico,10070,,4,false,,Geocomposite studded sheets,Folhas texturadas de geocompósito,1
,2021-06-25T00:00:00.000Z,15,38,27,57,1.21,6152047bcf055d44dd079c47,Pr_15_57_27_38,Produtos,,Genérico,10071,,4,false,,Geomembrane geogrid composite sheets,Geomembranas de geogrelha de folha composta,1
,2021-06-25T00:00:00.000Z,15,39,27,57,1.21,6152047bcf055d44dd079c48,Pr_15_57_27_39,Produtos,,Genérico,10072,,4,false,,Geosynthetic clay liners (GCLs),Revestimentos de argila geossintéticos (GCLs),1
,2021-06-25T00:00:00.000Z,15,43,27,57,1.21,6152047bcf055d44dd079c49,Pr_15_57_27_43,Produtos,,Genérico,10073,,4,false,,Geotextile geogrid composite sheets,Placas compostas de geogrelha geotêxtil,1
,2021-06-25T00:00:00.000Z,15,45,27,57,1.21,6152047bcf055d44dd079c4a,Pr_15_57_27_45,Produtos,,Genérico,10074,,4,false,,Geotextile geomembrane composite sheets,Placas compostas de geomembrana geotêxtil,1
,2021-06-25T00:00:00.000Z,15,47,27,57,1.21,6152047bcf055d44dd079c4b,Pr_15_57_27_47,Produtos,,Genérico,10075,,4,false,,Geotextile geonet composite sheets,Placas compostas de malha geotêxtil,1
,2021-06-25T00:00:00.000Z,15,49,27,57,1.21,6152047bcf055d44dd079c4c,Pr_15_57_27_49,Produtos,,Genérico,10076,,4,false,,Geotextile plastics composite sheets,Placas compostas de plástico geotêxtil,1
,2021-06-25T00:00:00.000Z,15,60,27,57,1.21,6152047bcf055d44dd079c4d,Pr_15_57_27_60,Produtos,,Genérico,10077,,4,false,,Plastics geocomposite sheets,Placas de geocompósito de plástico,1
,2021-06-25T00:00:00.000Z,15,,30,57,1.21,6152047bcf055d44dd079c4e,Pr_15_57_30,Produtos,,Genérico,10078,,3,false,,Geomembranes,Geomembranas,1
,2021-06-25T00:00:00.000Z,15,,33,57,1.21,6152047bcf055d44dd079c4f,Pr_15_57_33,Produtos,,Genérico,10079,,3,false,,Geosynthetics,Geossintéticos,1
,2021-06-25T00:00:00.000Z,15,36,33,57,1.21,6152047bcf055d44dd079c50,Pr_15_57_33_36,Produtos,,Genérico,10080,,4,false,,Geogrids,Geogrelhas,1
,2021-06-25T00:00:00.000Z,15,37,33,57,1.21,6152047bcf055d44dd079c51,Pr_15_57_33_37,Produtos,,Genérico,10081,,4,false,,Geomats,Tapetes geosintéticos,1
,2021-06-25T00:00:00.000Z,15,38,33,57,1.21,6152047bcf055d44dd079c52,Pr_15_57_33_38,Produtos,,Genérico,10082,,4,false,,Geonets,Malha geosintética,1
,2021-06-25T00:00:00.000Z,15,41,33,57,1.21,6152047bcf055d44dd079c53,Pr_15_57_33_41,Produtos,,Genérico,10083,,4,false,,High-density polyethylene (PE-HD) geogrids,Geogrelhas de polietileno de alta densidade (PE-HD),1
,2021-06-25T00:00:00.000Z,15,42,33,57,1.21,6152047bcf055d44dd079c54,Pr_15_57_33_42,Produtos,,Genérico,10084,,4,false,,High-density polyethylene (PE-HD) geonets,Malha geosintética de polietileno de alta densidade (PE-HD),1
,2021-06-25T00:00:00.000Z,15,64,33,57,1.21,6152047bcf055d44dd079c55,Pr_15_57_33_64,Produtos,,Genérico,10085,,4,false,,Plastics geogrids,Geogrelhas de plástico,1
,2021-06-25T00:00:00.000Z,15,75,33,57,1.21,6152047bcf055d44dd079c56,Pr_15_57_33_75,Produtos,,Genérico,10086,,4,false,,Polyester geogrids,Geogrelhas de poliéster,1
,2021-06-25T00:00:00.000Z,15,77,33,57,1.21,6152047bcf055d44dd079c57,Pr_15_57_33_77,Produtos,,Genérico,10087,,4,false,,Polyethylene geomats,Tapetes geosintéticos de polietileno,1
,2021-06-25T00:00:00.000Z,15,79,33,57,1.21,6152047bcf055d44dd079c58,Pr_15_57_33_79,Produtos,,Genérico,10088,,4,false,,Polymeric rib geonets,Malha geosintéticas com reforço polimérico,1
,2021-06-25T00:00:00.000Z,15,80,33,57,1.21,6152047bcf055d44dd079c59,Pr_15_57_33_80,Produtos,,Genérico,10089,,4,false,,Polyolefin geomats,Tapetes geosintéticos de poliolefina,1
,2021-06-25T00:00:00.000Z,15,85,33,57,1.21,6152047bcf055d44dd079c5a,Pr_15_57_33_85,Produtos,,Genérico,10090,,4,false,,Spun-bonded polypropylene (PP) membranes,Membranas de polipropileno (PP) de ligação fiada,1
,2021-06-25T00:00:00.000Z,15,97,33,57,1.21,6152047bcf055d44dd079c5b,Pr_15_57_33_97,Produtos,,Genérico,10091,,4,false,,Woven polypropylene (PP) membranes,Membranas de polipropileno (PP) tecido,1
,2021-06-25T00:00:00.000Z,15,,35,57,1.21,6152047bcf055d44dd079c5c,Pr_15_57_35,Produtos,,Genérico,10092,,3,false,,Geotextiles,Geotéxteis,1
,2021-06-25T00:00:00.000Z,15,56,35,57,1.21,6152047bcf055d44dd079c5d,Pr_15_57_35_56,Produtos,,Genérico,10093,,4,false,,Natural material geotextiles,Geotéxteis de material natural,1
,2021-06-25T00:00:00.000Z,15,57,35,57,1.21,6152047bcf055d44dd079c5e,Pr_15_57_35_57,Produtos,,Genérico,10094,,4,false,,Needle-punched non-woven geotextiles,Geotéxteis não-tecido perfurado,1
,2021-06-25T00:00:00.000Z,15,61,35,57,1.21,6152047bcf055d44dd079c5f,Pr_15_57_35_61,Produtos,,Genérico,10095,,4,false,,Plastics geotextiles,Geotéxteis plásticos,1
,2021-06-25T00:00:00.000Z,15,88,35,57,1.21,6152047bcf055d44dd079c60,Pr_15_57_35_88,Produtos,,Genérico,10096,,4,false,,Thermally bonded non-woven geotextiles,Geotéxteis não-tecido de ligação térmica,1
,2021-06-25T00:00:00.000Z,15,,,71,1.21,6152047bcf055d44dd079c61,Pr_15_71,Produtos,,Genérico,10097,,2,false,,"Rigid board, panel and sheet preparatory products","Produtos preparatórios de placas rígidas, paineis e folhas",1
,2021-06-25T00:00:00.000Z,15,,90,71,1.21,6152047bcf055d44dd079c62,Pr_15_71_90,Produtos,,Genérico,10098,,3,false,,Trench boards and sheets,Placas e folhas de vala,1
,2021-06-25T00:00:00.000Z,15,90,90,71,1.21,6152047bcf055d44dd079c63,Pr_15_71_90_90,Produtos,,Genérico,10099,,4,false,,Trench boards,Placas de vala,1
,2021-06-25T00:00:00.000Z,15,91,90,71,1.21,6152047bcf055d44dd079c64,Pr_15_71_90_91,Produtos,,Genérico,10100,,4,false,,Trench sheets,Folhas de vala,1
,2021-06-25T00:00:00.000Z,15,,,93,1.21,6152047bcf055d44dd079c65,Pr_15_93,Produtos,,Genérico,10101,,2,false,,Unit preparatory products,Produtos preparatórios de unidade,1
,2021-06-25T00:00:00.000Z,15,,30,93,1.21,6152047bcf055d44dd079c66,Pr_15_93_30,Produtos,,Genérico,10102,,3,false,,Fill blocks,Blocos de enchimento,1
,2021-06-25T00:00:00.000Z,15,28,30,93,1.21,6152047bcf055d44dd079c67,Pr_15_93_30_28,Produtos,,Genérico,10103,,4,false,,Expanded polystyrene (EPS) fill blocks,Blocos de enchimento de poliestireno expandido (EPS),1
,2021-06-25T00:00:00.000Z,20,,,,1.21,6152047bcf055d44dd079c68,Pr_20,Produtos,,Genérico,10104,,1,false,,Structure and general products,Produtos de estrutura e gerais,1
,2021-06-25T00:00:00.000Z,20,,,29,1.21,6152047bcf055d44dd079c69,Pr_20_29,Produtos,,Genérico,10105,,2,false,,Fastener products,Produtos de fixação,1
,2021-06-25T00:00:00.000Z,20,,3,29,1.21,6152047bcf055d44dd079c6a,Pr_20_29_03,Produtos,,Genérico,10106,,3,false,,Anchors and components,Âncoras e componentes,1
,2021-06-25T00:00:00.000Z,20,4,3,29,1.21,6152047bcf055d44dd079c6b,Pr_20_29_03_04,Produtos,,Genérico,10107,,4,false,,Anchor blocks,Blocos de ancoragem,1
,2021-06-25T00:00:00.000Z,20,5,3,29,1.21,6152047bcf055d44dd079c6c,Pr_20_29_03_05,Produtos,,Genérico,10108,,4,false,,Anchor rails,Caminho de âncora,1
,2021-06-25T00:00:00.000Z,20,10,3,29,1.21,6152047bcf055d44dd079c6d,Pr_20_29_03_10,Produtos,,Genérico,10109,,4,false,,Carbon steel anchor plates,Placas de ancoragem de aço carbono,1
,2021-06-25T00:00:00.000Z,20,11,3,29,1.21,6152047bcf055d44dd079c6e,Pr_20_29_03_11,Produtos,,Genérico,10110,,4,false,,Carbon steel chemical anchor rods,Barras de ancoragem químicas de aço carbono,1
,2021-06-25T00:00:00.000Z,20,12,3,29,1.21,6152047bcf055d44dd079c6f,Pr_20_29_03_12,Produtos,,Genérico,10111,,4,false,,Carbon steel chemical anchor sockets,Tomadas de ancoragem químicas de aço carbono,1
,2021-06-25T00:00:00.000Z,20,13,3,29,1.21,6152047bcf055d44dd079c70,Pr_20_29_03_13,Produtos,,Genérico,10112,,4,false,,Carbon steel post base plates,Placas de base de postes de aço carbono,1
,2021-06-25T00:00:00.000Z,20,14,3,29,1.21,6152047bcf055d44dd079c71,Pr_20_29_03_14,Produtos,,Genérico,10113,,4,false,,Carbon steel post spikes,Bico para poste de aço carbono,1
,2021-06-25T00:00:00.000Z,20,15,3,29,1.21,6152047bcf055d44dd079c72,Pr_20_29_03_15,Produtos,,Genérico,10114,,4,false,,Cavity anchors,Âncoras de cavidade,1
,2021-06-25T00:00:00.000Z,20,16,3,29,1.21,6152047bcf055d44dd079c73,Pr_20_29_03_16,Produtos,,Genérico,10115,,4,false,,Chemical anchor capsules,Cápsulas de ancoragem química,1
,2021-06-25T00:00:00.000Z,20,17,3,29,1.21,6152047bcf055d44dd079c74,Pr_20_29_03_17,Produtos,,Genérico,10116,,4,false,,Chemical anchor cartridges,Cartuchos de ancoragem química,1
,2021-06-25T00:00:00.000Z,20,18,3,29,1.21,6152047bcf055d44dd079c75,Pr_20_29_03_18,Produtos,,Genérico,10117,,4,false,,Chemical anchors,Ancoragem química,1
,2021-06-25T00:00:00.000Z,20,28,3,29,1.21,6152047bcf055d44dd079c76,Pr_20_29_03_28,Produtos,,Genérico,10118,,4,false,,Expansion anchors,Ancoragem de expansão,1
,2021-06-25T00:00:00.000Z,20,30,3,29,1.21,6152047bcf055d44dd079c77,Pr_20_29_03_30,Produtos,,Genérico,10119,,4,false,,Fixing discs,Discos de fixação,1
,2021-06-25T00:00:00.000Z,20,31,3,29,1.21,6152047bcf055d44dd079c78,Pr_20_29_03_31,Produtos,,Genérico,10120,,4,false,,Framing anchors,Ancoragem de moldura,1
,2021-06-25T00:00:00.000Z,20,32,3,29,1.21,6152047bcf055d44dd079c79,Pr_20_29_03_32,Produtos,,Genérico,10121,,4,false,,Framing fasteners,Parafusos de armação,1
,2021-06-25T00:00:00.000Z,20,33,3,29,1.21,6152047bcf055d44dd079c7a,Pr_20_29_03_33,Produtos,,Genérico,10122,,4,false,,Ground anchor heads,Cabeças de ancoragem de solo,1
,2021-06-25T00:00:00.000Z,20,34,3,29,1.21,6152047bcf055d44dd079c7b,Pr_20_29_03_34,Produtos,,Genérico,10123,,4,false,,Ground plate anchors,Âncoras de placa de solo,1
,2021-06-25T00:00:00.000Z,20,35,3,29,1.21,6152047bcf055d44dd079c7c,Pr_20_29_03_35,Produtos,,Genérico,10124,,4,false,,Grouted ground anchors,Âncoras de solo cimentado,1
,2021-06-25T00:00:00.000Z,20,36,3,29,1.21,6152047bcf055d44dd079c7d,Pr_20_29_03_36,Produtos,,Genérico,10125,,4,false,,Hammer-in fasteners,Fechos de martelo,1
,2021-06-25T00:00:00.000Z,20,44,3,29,1.21,6152047bcf055d44dd079c7e,Pr_20_29_03_44,Produtos,,Genérico,10126,,4,false,,J-pins,Pinos em J,1
,2021-06-25T00:00:00.000Z,20,47,3,29,1.21,6152047bcf055d44dd079c7f,Pr_20_29_03_47,Produtos,,Genérico,10127,,4,false,,Lifting anchors,Âncoras de elevação,1
,2021-06-25T00:00:00.000Z,20,48,3,29,1.21,6152047bcf055d44dd079c80,Pr_20_29_03_48,Produtos,,Genérico,10128,,4,false,,Lifting hoops,Aros de levantamento,1
,2021-06-25T00:00:00.000Z,20,66,3,29,1.21,6152047bcf055d44dd079c81,Pr_20_29_03_66,Produtos,,Genérico,10129,,4,false,,Prestressing anchors,Âncoras de pré-reforço,1
,2021-06-25T00:00:00.000Z,20,72,3,29,1.21,6152047bcf055d44dd079c82,Pr_20_29_03_72,Produtos,,Genérico,10130,,4,false,,Rock bolts,Parafusos de rocha,1
,2021-06-25T00:00:00.000Z,20,73,3,29,1.21,6152047bcf055d44dd079c83,Pr_20_29_03_73,Produtos,,Genérico,10131,,4,false,,Rock dowels,Cavilhas de pedra,1
,2021-06-25T00:00:00.000Z,20,77,3,29,1.21,6152047bcf055d44dd079c84,Pr_20_29_03_77,Produtos,,Genérico,10132,,4,false,,Socket anchors,Âncoras de encaixe,1
,2021-06-25T00:00:00.000Z,20,78,3,29,1.21,6152047bcf055d44dd079c85,Pr_20_29_03_78,Produtos,,Genérico,10133,,4,false,,Solar module roof anchors,Ancoragem para módulos solares de cobertura,1
,2021-06-25T00:00:00.000Z,20,79,3,29,1.21,6152047bcf055d44dd079c86,Pr_20_29_03_79,Produtos,,Genérico,10134,,4,false,,Split rings,Argola de separação,1
,2021-06-25T00:00:00.000Z,20,80,3,29,1.21,6152047bcf055d44dd079c87,Pr_20_29_03_80,Produtos,,Genérico,10135,,4,false,,Sprayed concrete anchor studs,Pinos de ancoragem de betão pulverizado,1
,2021-06-25T00:00:00.000Z,20,81,3,29,1.21,6152047bcf055d44dd079c88,Pr_20_29_03_81,Produtos,,Genérico,10136,,4,false,,Sprayed concrete ties,Laje de betão pulverizado,1
,2021-06-25T00:00:00.000Z,20,82,3,29,1.21,6152047bcf055d44dd079c89,Pr_20_29_03_82,Produtos,,Genérico,10137,,4,false,,Stainless steel anchor plates,Placas de ancoragem de aço inoxidável,1
,2021-06-25T00:00:00.000Z,20,83,3,29,1.21,6152047bcf055d44dd079c8a,Pr_20_29_03_83,Produtos,,Genérico,10138,,4,false,,Stainless steel chemical anchor rods,Pinos de ancoragem química de aço inoxidável,1
,2021-06-25T00:00:00.000Z,20,84,3,29,1.21,6152047bcf055d44dd079c8b,Pr_20_29_03_84,Produtos,,Genérico,10139,,4,false,,Stainless steel chemical anchor sockets,Tomadas de âncora química de aço inoxidável,1
,2021-06-25T00:00:00.000Z,20,86,3,29,1.21,6152047bcf055d44dd079c8c,Pr_20_29_03_86,Produtos,,Genérico,10140,,4,false,,Structural anchors,Âncoras estruturais,1
,2021-06-25T00:00:00.000Z,20,88,3,29,1.21,6152047bcf055d44dd079c8d,Pr_20_29_03_88,Produtos,,Genérico,10141,,4,false,,Threaded anchors,Âncoras roscadas,1
,2021-06-25T00:00:00.000Z,20,92,3,29,1.21,6152047bcf055d44dd079c8e,Pr_20_29_03_92,Produtos,,Genérico,10142,,4,false,,Undercut anchors,Âncoras rebaixadas,1
,2021-06-25T00:00:00.000Z,20,97,3,29,1.21,6152047bcf055d44dd079c8f,Pr_20_29_03_97,Produtos,,Genérico,10143,,4,false,,Wedge anchors,Âncoras de cunha,1
,2021-06-25T00:00:00.000Z,20,,4,29,1.21,6152047bcf055d44dd079c90,Pr_20_29_04,Produtos,,Genérico,10144,,3,false,,Angle fasteners,Fechos angulares,1
,2021-06-25T00:00:00.000Z,20,26,4,29,1.21,6152047bcf055d44dd079c91,Pr_20_29_04_26,Produtos,,Genérico,10145,,4,false,,Equal angles fasteners,Fixadores de ângulos iguais,1
,2021-06-25T00:00:00.000Z,20,27,4,29,1.21,6152047bcf055d44dd079c92,Pr_20_29_04_27,Produtos,,Genérico,10146,,4,false,,Equipment fasteners,Fixadores de equipamento,1
,2021-06-25T00:00:00.000Z,20,,8,29,1.21,6152047bcf055d44dd079c93,Pr_20_29_08,Produtos,,Genérico,10147,,3,false,,Bolts and accessories,Parafusos e acessórios,1
,2021-06-25T00:00:00.000Z,20,4,8,29,1.21,6152047bcf055d44dd079c94,Pr_20_29_08_04,Produtos,,Genérico,10148,,4,false,,Anchor bolts,Parafusos de ancoragem,1
,2021-06-25T00:00:00.000Z,20,7,8,29,1.21,6152047bcf055d44dd079c95,Pr_20_29_08_07,Produtos,,Genérico,10149,,4,false,,Black hexagon nuts and bolts,Porcas e parafusos hexagonais pretos,1
,2021-06-25T00:00:00.000Z,20,8,8,29,1.21,6152047bcf055d44dd079c96,Pr_20_29_08_08,Produtos,,Genérico,10150,,4,false,,Bolt boxes,Caixas de parafusos,1
,2021-06-25T00:00:00.000Z,20,11,8,29,1.21,6152047bcf055d44dd079c97,Pr_20_29_08_11,Produtos,,Genérico,10151,,4,false,,Carbon steel hexagon headed nuts and bolts,Porcas e parafusos hexagonais de aço carbono,1
,2021-06-25T00:00:00.000Z,20,12,8,29,1.21,6152047bcf055d44dd079c98,Pr_20_29_08_12,Produtos,,Genérico,10152,,4,false,,Carbon steel hook bolts (J-bolts),Parafusos de gancho de aço carbono (parafusos J),1
,2021-06-25T00:00:00.000Z,20,15,8,29,1.21,6152047bcf055d44dd079c99,Pr_20_29_08_15,Produtos,,Genérico,10153,,4,false,,Coach (carriage) bolts and nuts,Parafusos e porcas de carruagem,1
,2021-06-25T00:00:00.000Z,20,18,8,29,1.21,6152047bcf055d44dd079c9a,Pr_20_29_08_18,Produtos,,Genérico,10154,,4,false,,Crossing bolts,Parafusos de cruzamento,1
,2021-06-25T00:00:00.000Z,20,26,8,29,1.21,6152047bcf055d44dd079c9b,Pr_20_29_08_26,Produtos,,Genérico,10155,,4,false,,Elevator bolts,Parafusos do elevador,1
,2021-06-25T00:00:00.000Z,20,27,8,29,1.21,6152047bcf055d44dd079c9c,Pr_20_29_08_27,Produtos,,Genérico,10156,,4,false,,Eye bolts,Parafusos de olhal,1
,2021-06-25T00:00:00.000Z,20,28,8,29,1.21,6152047bcf055d44dd079c9d,Pr_20_29_08_28,Produtos,,Genérico,10157,,4,false,,Expanding bolts,Parafusos de expansão,1
,2021-06-25T00:00:00.000Z,20,30,8,29,1.21,6152047bcf055d44dd079c9e,Pr_20_29_08_30,Produtos,,Genérico,10158,,4,false,,Fishplate bolts,Parafusos de fixação de carris,1
,2021-06-25T00:00:00.000Z,20,32,8,29,1.21,6152047bcf055d44dd079c9f,Pr_20_29_08_32,Produtos,Para revisão.,Genérico,10159,,4,true,,Flangeway bolts,Flangeway bolts ,1
,2021-06-25T00:00:00.000Z,20,36,8,29,1.21,6152047bcf055d44dd079ca0,Pr_20_29_08_36,Produtos,,Genérico,10160,,4,false,,Hanger bolts,Parafusos de gancho,1
,2021-06-25T00:00:00.000Z,20,38,8,29,1.21,6152047bcf055d44dd079ca1,Pr_20_29_08_38,Produtos,,Genérico,10161,,4,false,,Holding down bolt assemblies,Segurando conjuntos de parafusos,1
,2021-06-25T00:00:00.000Z,20,42,8,29,1.21,6152047bcf055d44dd079ca2,Pr_20_29_08_42,Produtos,,Genérico,10162,,4,false,,Indented bolts,Parafusos com cabeça hexagonal,1
,2021-06-25T00:00:00.000Z,20,46,8,29,1.21,6152047bcf055d44dd079ca3,Pr_20_29_08_46,Produtos,,Genérico,10163,,4,false,,Lag bolts,Parafuso madeira,1
,2021-06-25T00:00:00.000Z,20,57,8,29,1.21,6152047bcf055d44dd079ca4,Pr_20_29_08_57,Produtos,,Genérico,10164,,4,false,,Nylon gutter bolts,Parafusos de calha de nylon,1
,2021-06-25T00:00:00.000Z,20,66,8,29,1.21,6152047bcf055d44dd079ca5,Pr_20_29_08_66,Produtos,,Genérico,10165,,4,false,,Preloaded bolt assemblies,Conjuntos de parafusos pré-carregados,1
,2021-06-25T00:00:00.000Z,20,70,8,29,1.21,6152047bcf055d44dd079ca6,Pr_20_29_08_70,Produtos,,Genérico,10166,,4,false,,Rail securing bolts,Parafusos de fixação do trilho,1
,2021-06-25T00:00:00.000Z,20,78,8,29,1.21,6152047bcf055d44dd079ca7,Pr_20_29_08_78,Produtos,,Genérico,10167,,4,false,,Shoulder bolts,Parafusos com ressalto,1
,2021-06-25T00:00:00.000Z,20,83,8,29,1.21,6152047bcf055d44dd079ca8,Pr_20_29_08_83,Produtos,,Genérico,10168,,4,false,,Stainless steel gutter bolts,Parafusos de fixação de calha de aço inoxidável,1
,2021-06-25T00:00:00.000Z,20,84,8,29,1.21,6152047bcf055d44dd079ca9,Pr_20_29_08_84,Produtos,,Genérico,10169,,4,false,,Stainless steel hexagon headed nuts and bolts,Porcas e parafusos sextavados de aço inoxidável,1
,2021-06-25T00:00:00.000Z,20,85,8,29,1.21,6152047bcf055d44dd079caa,Pr_20_29_08_85,Produtos,,Genérico,10170,,4,false,,Stainless steel hook bolts (J-bolts),Parafusos de gancho de aço inoxidável (parafusos J),1
,2021-06-25T00:00:00.000Z,20,86,8,29,1.21,6152047bcf055d44dd079cab,Pr_20_29_08_86,Produtos,,Genérico,10171,,4,false,,Stud bolts,Parafusos prisioneiros,1
,2021-06-25T00:00:00.000Z,20,92,8,29,1.21,6152047bcf055d44dd079cac,Pr_20_29_08_92,Produtos,,Genérico,10172,,4,false,,U-bolts,Parafusos em U,1
,2021-06-25T00:00:00.000Z,20,,10,29,1.21,6152047bcf055d44dd079cad,Pr_20_29_10,Produtos,,Genérico,10173,,3,false,,Bridge suspension cable accessories,Acessórios para cablagem de suspensão de pontes,1
,2021-06-25T00:00:00.000Z,20,11,10,29,1.21,6152047bcf055d44dd079cae,Pr_20_29_10_11,Produtos,,Genérico,10174,,4,false,,Cable sleeves,Mangas de cabo,1
,2021-06-25T00:00:00.000Z,20,12,10,29,1.21,6152047bcf055d44dd079caf,Pr_20_29_10_12,Produtos,Para revisão.,Estruturas,10175,,4,false,,Cable strand sockets,Olhais para cabos,1
,2021-06-25T00:00:00.000Z,20,13,10,29,1.21,6152047bcf055d44dd079cb0,Pr_20_29_10_13,Produtos,,Genérico,10176,,4,false,,Cast steel anchorage couplers,Acopladores de ancoragem de aço fundido,1
,2021-06-25T00:00:00.000Z,20,14,10,29,1.21,6152047bcf055d44dd079cb1,Pr_20_29_10_14,Produtos,,Genérico,10177,,4,false,,Cast steel cable bands,Bandas de cabo de aço fundido,1
